Group Signal ,Ctrl F,Frame 64553,
Format,Mag,Scaling,EU
Signals,Ref,Alarm-,Alarm+,Abort-,Abort+
       5.280186,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.282017,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.283848,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.285679,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.287511,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.289342,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.291173,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.293005,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.294836,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.296667,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.298498,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.30033,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.302161,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.303992,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.305823,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.307655,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.309486,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.311317,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.313148,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.31498,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.316811,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.318643,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.320474,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.322305,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.324136,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.325967,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.327799,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.32963,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.331461,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.333292,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.335124,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.336955,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.338787,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.340618,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.342449,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.34428,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.346112,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.347943,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.349774,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.351605,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.353436,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.355268,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.357099,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.358931,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.360762,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.362593,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.364424,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.366256,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.368087,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.369918,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.371749,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.373581,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.375412,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.377244,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.379075,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.380906,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.382737,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.384568,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
         5.3864,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.388231,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.390062,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.391893,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.393725,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.395556,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.397388,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.399219,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.40105,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.402881,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.404713,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.406544,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.408375,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.410206,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.412037,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.413869,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
         5.4157,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.417531,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.419363,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.421194,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.423025,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.424857,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.426688,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.428519,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.43035,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.432182,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.434013,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.435844,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.437675,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.439507,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.441338,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.443169,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.445001,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.446832,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.448663,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.450494,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.452326,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.454157,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.455988,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.457819,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.459651,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.461482,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.463314,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.465145,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.466976,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.468807,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.470638,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.47247,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.474301,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.476132,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.477963,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.479795,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.481626,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.483458,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.485289,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.48712,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.488951,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.490783,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.492614,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.494445,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.496276,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.498108,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.499939,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.50177,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.503602,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.505433,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.507264,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.509095,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.510927,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.512758,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.514589,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.51642,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.518252,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.520083,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.521914,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.523746,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.525577,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.527408,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.529239,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.531071,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.532902,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.534733,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.536564,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.538396,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.540227,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.542058,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.54389,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.545721,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.547552,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.549384,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.551215,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.553046,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.554877,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.556709,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.55854,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.560371,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.562202,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.564034,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.565865,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.567696,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.569528,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.571359,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.57319,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.575021,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.576853,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.578684,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.580515,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.582346,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.584178,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.586009,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.58784,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.589672,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.591503,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.593334,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.595165,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.596997,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.598828,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.600659,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.60249,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.604322,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.606153,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.607985,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.609816,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.611647,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.613478,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.61531,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.617141,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.618972,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.620803,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.622634,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.624466,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.626297,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.628129,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.62996,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.631791,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.633622,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.635454,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.637285,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.639116,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.640947,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.642779,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
        5.64461,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.646441,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
       5.648273,            0.2,      0.1415892,      0.2825075,      0.1002375,      0.3990525
